Experiment,Plant ID,Plot ID,Plant Num,Comments
24GD,24GD1052_007,24GD1052,,GER DRIL72
24GD,24GD1052_008,24GD1052,,GER DRIL72
24GD,24GD1052_009,24GD1052,,GER DRIL72
24GD,24GD1052_010,24GD1052,,GER DRIL72
24GD,24GD1053_001,24GD1053,,GER DRIL72
24GD,24GD1053_002,24GD1053,,GER DRIL72
24GD,24GD1053_003,24GD1053,,GER DRIL72
24GD,24GD1053_004,24GD1053,,GER DRIL72
24GD,24GD1053_005,24GD1053,,GER DRIL72
24GD,24GD1053_006,24GD1053,,GER DRIL72
24GD,24GD1053_007,24GD1053,,GER DRIL72
24GD,24GD1053_008,24GD1053,,GER DRIL72
24GD,24GD1053_009,24GD1053,,GER DRIL72
24GD,24GD1053_010,24GD1053,,GER DRIL72
24GD,24GD1054_001,24GD1054,,GER DRIL72
24GD,24GD1054_002,24GD1054,,GER DRIL72
24GD,24GD1054_003,24GD1054,,GER DRIL72
24GD,24GD1054_004,24GD1054,,GER DRIL72
24GD,24GD1054_005,24GD1054,,GER DRIL72
24GD,24GD1054_006,24GD1054,,GER DRIL72
24GD,24GD1054_007,24GD1054,,GER DRIL72
24GD,24GD1054_008,24GD1054,,GER DRIL72
24GD,24GD1054_009,24GD1054,,GER DRIL72
24GD,24GD1054_010,24GD1054,,GER DRIL72
24GD,24GD1055_001,24GD1055,,GER DRIL72
24GD,24GD1055_002,24GD1055,,GER DRIL72
24GD,24GD1055_003,24GD1055,,GER DRIL72
24GD,24GD1055_004,24GD1055,,GER DRIL72
24GD,24GD1055_005,24GD1055,,GER DRIL72
24GD,24GD1055_006,24GD1055,,GER DRIL72
24GD,24GD1055_007,24GD1055,,GER DRIL72
24GD,24GD1055_008,24GD1055,,GER DRIL72
24GD,24GD1055_009,24GD1055,,GER DRIL72
24GD,24GD1055_010,24GD1055,,GER DRIL72
24GD,24GD1056_001,24GD1056,,GER DRIL72
24GD,24GD1056_002,24GD1056,,GER DRIL72
24GD,24GD1056_003,24GD1056,,GER DRIL72
24GD,24GD1056_004,24GD1056,,GER DRIL72
24GD,24GD1056_005,24GD1056,,GER DRIL72
24GD,24GD1056_006,24GD1056,,GER DRIL72
24GD,24GD1056_007,24GD1056,,GER DRIL72
24GD,24GD1056_008,24GD1056,,GER DRIL72
24GD,24GD1056_009,24GD1056,,GER DRIL72
24GD,24GD1056_010,24GD1056,,GER DRIL72
24GD,24GD1057_001,24GD1057,,GER DRIL72
24GD,24GD1057_002,24GD1057,,GER DRIL72
24GD,24GD1057_003,24GD1057,,GER DRIL72
24GD,24GD1057_004,24GD1057,,GER DRIL72
24GD,24GD1057_005,24GD1057,,GER DRIL72
24GD,24GD1057_006,24GD1057,,GER DRIL72
24GD,24GD1057_007,24GD1057,,GER DRIL72
24GD,24GD1057_008,24GD1057,,GER DRIL72
24GD,24GD1057_009,24GD1057,,GER DRIL72
24GD,24GD1057_010,24GD1057,,GER DRIL72
24GD,24GD1058_001,24GD1058,,GER DRIL72
24GD,24GD1058_002,24GD1058,,GER DRIL72
24GD,24GD1058_003,24GD1058,,GER DRIL72
24GD,24GD1058_004,24GD1058,,GER DRIL72
24GD,24GD1058_005,24GD1058,,GER DRIL72
24GD,24GD1058_006,24GD1058,,GER DRIL72
24GD,24GD1058_007,24GD1058,,GER DRIL72
24GD,24GD1058_008,24GD1058,,GER DRIL72
24GD,24GD1058_009,24GD1058,,GER DRIL72
24GD,24GD1058_010,24GD1058,,GER DRIL72
24GD,24GD1059_001,24GD1059,,GER DRIL72
24GD,24GD1059_002,24GD1059,,GER DRIL72
24GD,24GD1059_003,24GD1059,,GER DRIL72
24GD,24GD1059_004,24GD1059,,GER DRIL72
24GD,24GD1059_005,24GD1059,,GER DRIL72
24GD,24GD1059_006,24GD1059,,GER DRIL72
24GD,24GD1059_007,24GD1059,,GER DRIL72
24GD,24GD1059_008,24GD1059,,GER DRIL72
24GD,24GD1059_009,24GD1059,,GER DRIL72
24GD,24GD1059_010,24GD1059,,GER DRIL72
24GD,24GD1060_001,24GD1060,,GER DRIL72
24GD,24GD1060_002,24GD1060,,GER DRIL72
24GD,24GD1060_003,24GD1060,,GER DRIL72
24GD,24GD1060_004,24GD1060,,GER DRIL72
24GD,24GD1060_005,24GD1060,,GER DRIL72
24GD,24GD1060_006,24GD1060,,GER DRIL72
24GD,24GD1060_007,24GD1060,,GER DRIL72
24GD,24GD1060_008,24GD1060,,GER DRIL72
24GD,24GD1060_009,24GD1060,,GER DRIL72
24GD,24GD1060_010,24GD1060,,GER DRIL72
24GD,24GD1061_001,24GD1061,,GER DRIL72
24GD,24GD1061_002,24GD1061,,GER DRIL72
24GD,24GD1061_003,24GD1061,,GER DRIL72
24GD,24GD1061_004,24GD1061,,GER DRIL72
24GD,24GD1061_005,24GD1061,,GER DRIL72
24GD,24GD1061_006,24GD1061,,GER DRIL72
24GD,24GD1061_007,24GD1061,,GER DRIL72
24GD,24GD1061_008,24GD1061,,GER DRIL72
24GD,24GD1061_009,24GD1061,,GER DRIL72
24GD,24GD1061_010,24GD1061,,GER DRIL72
24GD,24GD1062_001,24GD1062,,GER DRIL72
24GD,24GD1062_002,24GD1062,,GER DRIL72
24GD,24GD1062_003,24GD1062,,GER DRIL72
24GD,24GD1062_004,24GD1062,,GER DRIL72
24GD,24GD1062_005,24GD1062,,GER DRIL72
24GD,24GD1062_006,24GD1062,,GER DRIL72
24GD,24GD1062_007,24GD1062,,GER DRIL72
24GD,24GD1062_008,24GD1062,,GER DRIL72
24GD,24GD1062_009,24GD1062,,GER DRIL72
24GD,24GD1062_010,24GD1062,,GER DRIL72
24GD,24GD1063_001,24GD1063,,GER DRIL72
24GD,24GD1063_002,24GD1063,,GER DRIL72
24GD,24GD1063_003,24GD1063,,GER DRIL72
24GD,24GD1063_004,24GD1063,,GER DRIL72
24GD,24GD1063_005,24GD1063,,GER DRIL72
24GD,24GD1063_006,24GD1063,,GER DRIL72
24GD,24GD1063_007,24GD1063,,GER DRIL72
24GD,24GD1063_008,24GD1063,,GER DRIL72
24GD,24GD1063_009,24GD1063,,GER DRIL72
24GD,24GD1063_010,24GD1063,,GER DRIL72
24GD,24GD1064_001,24GD1064,,GER DRIL72
24GD,24GD1064_002,24GD1064,,GER DRIL72
24GD,24GD1064_003,24GD1064,,GER DRIL72
24GD,24GD1064_004,24GD1064,,GER DRIL72
24GD,24GD1064_005,24GD1064,,GER DRIL72
24GD,24GD1064_006,24GD1064,,GER DRIL72
24GD,24GD1064_007,24GD1064,,GER DRIL72
24GD,24GD1064_008,24GD1064,,GER DRIL72
24GD,24GD1064_009,24GD1064,,GER DRIL72
24GD,24GD1064_010,24GD1064,,GER DRIL72
24GD,24GD1065_001,24GD1065,,GER DRIL72
24GD,24GD1065_002,24GD1065,,GER DRIL72
24GD,24GD1065_003,24GD1065,,GER DRIL72
24GD,24GD1065_004,24GD1065,,GER DRIL72
24GD,24GD1065_005,24GD1065,,GER DRIL72
24GD,24GD1065_006,24GD1065,,GER DRIL72
24GD,24GD1065_007,24GD1065,,GER DRIL72
24GD,24GD1065_008,24GD1065,,GER DRIL72
24GD,24GD1065_009,24GD1065,,GER DRIL72
24GD,24GD1065_010,24GD1065,,GER DRIL72
24GD,24GD1066_001,24GD1066,,GER DRIL72
24GD,24GD1066_002,24GD1066,,GER DRIL72
24GD,24GD1066_003,24GD1066,,GER DRIL72
24GD,24GD1066_004,24GD1066,,GER DRIL72
24GD,24GD1066_005,24GD1066,,GER DRIL72
24GD,24GD1066_006,24GD1066,,GER DRIL72
24GD,24GD1066_007,24GD1066,,GER DRIL72
24GD,24GD1066_008,24GD1066,,GER DRIL72
24GD,24GD1066_009,24GD1066,,GER DRIL72
24GD,24GD1066_010,24GD1066,,GER DRIL72
24GD,24GD1067_001,24GD1067,,GER DRIL72
24GD,24GD1067_002,24GD1067,,GER DRIL72
24GD,24GD1067_003,24GD1067,,GER DRIL72
24GD,24GD1067_004,24GD1067,,GER DRIL72
24GD,24GD1067_005,24GD1067,,GER DRIL72
24GD,24GD1067_006,24GD1067,,GER DRIL72
24GD,24GD1067_007,24GD1067,,GER DRIL72
24GD,24GD1067_008,24GD1067,,GER DRIL72
24GD,24GD1067_009,24GD1067,,GER DRIL72
24GD,24GD1067_010,24GD1067,,GER DRIL72
24GD,24GD1068_001,24GD1068,,GER DRIL72
24GD,24GD1068_002,24GD1068,,GER DRIL72
24GD,24GD1068_003,24GD1068,,GER DRIL72
24GD,24GD1068_004,24GD1068,,GER DRIL72
24GD,24GD1068_005,24GD1068,,GER DRIL72
24GD,24GD1068_006,24GD1068,,GER DRIL72
24GD,24GD1068_007,24GD1068,,GER DRIL72
24GD,24GD1068_008,24GD1068,,GER DRIL72
24GD,24GD1068_009,24GD1068,,GER DRIL72
24GD,24GD1068_010,24GD1068,,GER DRIL72
24GD,24GD1069_001,24GD1069,,GER DRIL72
24GD,24GD1069_002,24GD1069,,GER DRIL72
24GD,24GD1069_003,24GD1069,,GER DRIL72
24GD,24GD1069_004,24GD1069,,GER DRIL72
24GD,24GD1069_005,24GD1069,,GER DRIL72
24GD,24GD1069_006,24GD1069,,GER DRIL72
24GD,24GD1069_007,24GD1069,,GER DRIL72
24GD,24GD1069_008,24GD1069,,GER DRIL72
24GD,24GD1069_009,24GD1069,,GER DRIL72
24GD,24GD1069_010,24GD1069,,GER DRIL72
24GD,24GD1070_001,24GD1070,,GER DRIL72
24GD,24GD1070_002,24GD1070,,GER DRIL72
24GD,24GD1070_003,24GD1070,,GER DRIL72
24GD,24GD1070_004,24GD1070,,GER DRIL72
24GD,24GD1070_005,24GD1070,,GER DRIL72
24GD,24GD1070_006,24GD1070,,GER DRIL72
24GD,24GD1070_007,24GD1070,,GER DRIL72
24GD,24GD1070_008,24GD1070,,GER DRIL72
24GD,24GD1070_009,24GD1070,,GER DRIL72
24GD,24GD1070_010,24GD1070,,GER DRIL72
24GD,24GD1071_001,24GD1071,,GER DRIL72
24GD,24GD1071_002,24GD1071,,GER DRIL72
24GD,24GD1071_003,24GD1071,,GER DRIL72
24GD,24GD1071_004,24GD1071,,GER DRIL72
24GD,24GD1071_005,24GD1071,,GER DRIL72
24GD,24GD1071_006,24GD1071,,GER DRIL72
24GD,24GD1071_007,24GD1071,,GER DRIL72
24GD,24GD1071_008,24GD1071,,GER DRIL72
24GD,24GD1071_009,24GD1071,,GER DRIL72
24GD,24GD1071_010,24GD1071,,GER DRIL72
24GD,24GD1072_001,24GD1072,,GER DRIL72
24GD,24GD1072_002,24GD1072,,GER DRIL72
24GD,24GD1072_003,24GD1072,,GER DRIL72
24GD,24GD1072_004,24GD1072,,GER DRIL72
24GD,24GD1072_005,24GD1072,,GER DRIL72
24GD,24GD1072_006,24GD1072,,GER DRIL72
24GD,24GD1072_007,24GD1072,,GER DRIL72
24GD,24GD1072_008,24GD1072,,GER DRIL72
24GD,24GD1072_009,24GD1072,,GER DRIL72
24GD,24GD1072_010,24GD1072,,GER DRIL72
24GD,24GD1073_001,24GD1073,,GER DRIL72
24GD,24GD1073_002,24GD1073,,GER DRIL72
24GD,24GD1073_003,24GD1073,,GER DRIL72
24GD,24GD1073_004,24GD1073,,GER DRIL72
24GD,24GD1073_005,24GD1073,,GER DRIL72
24GD,24GD1073_006,24GD1073,,GER DRIL72
24GD,24GD1073_007,24GD1073,,GER DRIL72
24GD,24GD1073_008,24GD1073,,GER DRIL72
24GD,24GD1073_009,24GD1073,,GER DRIL72
24GD,24GD1073_010,24GD1073,,GER DRIL72
24GD,24GD1074_001,24GD1074,,GER DRIL72
24GD,24GD1074_002,24GD1074,,GER DRIL72
24GD,24GD1074_003,24GD1074,,GER DRIL72
24GD,24GD1074_004,24GD1074,,GER DRIL72
24GD,24GD1074_005,24GD1074,,GER DRIL72
24GD,24GD1074_006,24GD1074,,GER DRIL72
24GD,24GD1074_007,24GD1074,,GER DRIL72
24GD,24GD1074_008,24GD1074,,GER DRIL72
24GD,24GD1074_009,24GD1074,,GER DRIL72
24GD,24GD1074_010,24GD1074,,GER DRIL72
24GD,24GD1075_001,24GD1075,,GER DRIL72
24GD,24GD1075_002,24GD1075,,GER DRIL72
24GD,24GD1075_003,24GD1075,,GER DRIL72
24GD,24GD1075_004,24GD1075,,GER DRIL72
24GD,24GD1075_005,24GD1075,,GER DRIL72
24GD,24GD1075_006,24GD1075,,GER DRIL72
24GD,24GD1075_007,24GD1075,,GER DRIL72
24GD,24GD1075_008,24GD1075,,GER DRIL72
24GD,24GD1075_009,24GD1075,,GER DRIL72
24GD,24GD1075_010,24GD1075,,GER DRIL72
24GD,24GD1076_001,24GD1076,,GER DRIL72
24GD,24GD1076_002,24GD1076,,GER DRIL72
24GD,24GD1076_003,24GD1076,,GER DRIL72
24GD,24GD1076_004,24GD1076,,GER DRIL72
24GD,24GD1076_005,24GD1076,,GER DRIL72
24GD,24GD1076_006,24GD1076,,GER DRIL72
24GD,24GD1076_007,24GD1076,,GER DRIL72
24GD,24GD1076_008,24GD1076,,GER DRIL72
24GD,24GD1076_009,24GD1076,,GER DRIL72
24GD,24GD1076_010,24GD1076,,GER DRIL72
24GD,24GD1077_001,24GD1077,,GER DRIL72
24GD,24GD1077_002,24GD1077,,GER DRIL72
24GD,24GD1077_003,24GD1077,,GER DRIL72
24GD,24GD1077_004,24GD1077,,GER DRIL72
24GD,24GD1077_005,24GD1077,,GER DRIL72
24GD,24GD1077_006,24GD1077,,GER DRIL72
24GD,24GD1077_007,24GD1077,,GER DRIL72
24GD,24GD1077_008,24GD1077,,GER DRIL72
24GD,24GD1077_009,24GD1077,,GER DRIL72
24GD,24GD1077_010,24GD1077,,GER DRIL72
24GD,24GD1078_001,24GD1078,,GER DRIL72
24GD,24GD1078_002,24GD1078,,GER DRIL72
24GD,24GD1078_003,24GD1078,,GER DRIL72
24GD,24GD1078_004,24GD1078,,GER DRIL72
24GD,24GD1078_005,24GD1078,,GER DRIL72
24GD,24GD1078_006,24GD1078,,GER DRIL72
24GD,24GD1078_007,24GD1078,,GER DRIL72
24GD,24GD1078_008,24GD1078,,GER DRIL72
24GD,24GD1078_009,24GD1078,,GER DRIL72
24GD,24GD1078_010,24GD1078,,GER DRIL72
24GD,24GD1079_001,24GD1079,,GER DRIL72
24GD,24GD1079_002,24GD1079,,GER DRIL72
24GD,24GD1079_003,24GD1079,,GER DRIL72
24GD,24GD1079_004,24GD1079,,GER DRIL72
24GD,24GD1079_005,24GD1079,,GER DRIL72
24GD,24GD1079_006,24GD1079,,GER DRIL72
24GD,24GD1079_007,24GD1079,,GER DRIL72
24GD,24GD1079_008,24GD1079,,GER DRIL72
24GD,24GD1079_009,24GD1079,,GER DRIL72
24GD,24GD1079_010,24GD1079,,GER DRIL72
24GD,24GD1080_001,24GD1080,,GER DRIL72
24GD,24GD1080_002,24GD1080,,GER DRIL72
24GD,24GD1080_003,24GD1080,,GER DRIL72
24GD,24GD1080_004,24GD1080,,GER DRIL72
24GD,24GD1080_005,24GD1080,,GER DRIL72
24GD,24GD1080_006,24GD1080,,GER DRIL72
24GD,24GD1080_007,24GD1080,,GER DRIL72
24GD,24GD1080_008,24GD1080,,GER DRIL72
24GD,24GD1080_009,24GD1080,,GER DRIL72
24GD,24GD1080_010,24GD1080,,GER DRIL72
24GD,24GD1081_001,24GD1081,,GER DRIL72
24GD,24GD1081_002,24GD1081,,GER DRIL72
24GD,24GD1081_003,24GD1081,,GER DRIL72
24GD,24GD1081_004,24GD1081,,GER DRIL72
24GD,24GD1081_005,24GD1081,,GER DRIL72
24GD,24GD1081_006,24GD1081,,GER DRIL72
24GD,24GD1081_007,24GD1081,,GER DRIL72
24GD,24GD1081_008,24GD1081,,GER DRIL72
24GD,24GD1081_009,24GD1081,,GER DRIL72
24GD,24GD1081_010,24GD1081,,GER DRIL72
24GD,24GD1082_001,24GD1082,,GER DRIL72
24GD,24GD1082_002,24GD1082,,GER DRIL72
24GD,24GD1082_003,24GD1082,,GER DRIL72
24GD,24GD1082_004,24GD1082,,GER DRIL72
24GD,24GD1082_005,24GD1082,,GER DRIL72
24GD,24GD1082_006,24GD1082,,GER DRIL72
24GD,24GD1082_007,24GD1082,,GER DRIL72
24GD,24GD1082_008,24GD1082,,GER DRIL72
24GD,24GD1082_009,24GD1082,,GER DRIL72
24GD,24GD1082_010,24GD1082,,GER DRIL72
24GD,24GD1083_001,24GD1083,,GER DRIL72
24GD,24GD1083_002,24GD1083,,GER DRIL72
24GD,24GD1083_003,24GD1083,,GER DRIL72
24GD,24GD1083_004,24GD1083,,GER DRIL72
24GD,24GD1083_005,24GD1083,,GER DRIL72
24GD,24GD1083_006,24GD1083,,GER DRIL72
24GD,24GD1083_007,24GD1083,,GER DRIL72
24GD,24GD1083_008,24GD1083,,GER DRIL72
24GD,24GD1083_009,24GD1083,,GER DRIL72
24GD,24GD1083_010,24GD1083,,GER DRIL72
24GD,24GD1084_001,24GD1084,,GER DRIL72
24GD,24GD1084_002,24GD1084,,GER DRIL72
24GD,24GD1084_003,24GD1084,,GER DRIL72
24GD,24GD1084_004,24GD1084,,GER DRIL72
24GD,24GD1084_005,24GD1084,,GER DRIL72
24GD,24GD1084_006,24GD1084,,GER DRIL72
24GD,24GD1084_007,24GD1084,,GER DRIL72
24GD,24GD1084_008,24GD1084,,GER DRIL72
24GD,24GD1084_009,24GD1084,,GER DRIL72
24GD,24GD1084_010,24GD1084,,GER DRIL72
24GD,24GD1085_001,24GD1085,,GER DRIL72
24GD,24GD1085_002,24GD1085,,GER DRIL72
24GD,24GD1085_003,24GD1085,,GER DRIL72
24GD,24GD1085_004,24GD1085,,GER DRIL72
24GD,24GD1085_005,24GD1085,,GER DRIL72
24GD,24GD1085_006,24GD1085,,GER DRIL72
24GD,24GD1085_007,24GD1085,,GER DRIL72
24GD,24GD1085_008,24GD1085,,GER DRIL72
24GD,24GD1085_009,24GD1085,,GER DRIL72
24GD,24GD1085_010,24GD1085,,GER DRIL72
24GD,24GD1086_001,24GD1086,,GER DRIL72
24GD,24GD1086_002,24GD1086,,GER DRIL72
24GD,24GD1086_003,24GD1086,,GER DRIL72
24GD,24GD1086_004,24GD1086,,GER DRIL72
24GD,24GD1086_005,24GD1086,,GER DRIL72
24GD,24GD1086_006,24GD1086,,GER DRIL72
24GD,24GD1086_007,24GD1086,,GER DRIL72
24GD,24GD1086_008,24GD1086,,GER DRIL72
24GD,24GD1086_009,24GD1086,,GER DRIL72
24GD,24GD1086_010,24GD1086,,GER DRIL72
24GD,24GD1087_001,24GD1087,,GER DRIL72
24GD,24GD1087_002,24GD1087,,GER DRIL72
24GD,24GD1087_003,24GD1087,,GER DRIL72
24GD,24GD1087_004,24GD1087,,GER DRIL72
24GD,24GD1087_005,24GD1087,,GER DRIL72
24GD,24GD1087_006,24GD1087,,GER DRIL72
24GD,24GD1087_007,24GD1087,,GER DRIL72
24GD,24GD1087_008,24GD1087,,GER DRIL72
24GD,24GD1087_009,24GD1087,,GER DRIL72
24GD,24GD1087_010,24GD1087,,GER DRIL72
24GD,24GD1088_001,24GD1088,,GER DRIL72
24GD,24GD1088_002,24GD1088,,GER DRIL72
24GD,24GD1088_003,24GD1088,,GER DRIL72
24GD,24GD1088_004,24GD1088,,GER DRIL72
24GD,24GD1088_005,24GD1088,,GER DRIL72
24GD,24GD1088_006,24GD1088,,GER DRIL72
24GD,24GD1088_007,24GD1088,,GER DRIL72
24GD,24GD1088_008,24GD1088,,GER DRIL72
24GD,24GD1088_009,24GD1088,,GER DRIL72
24GD,24GD1088_010,24GD1088,,GER DRIL72
24GD,24GD1089_001,24GD1089,,GER DRIL72
24GD,24GD1089_002,24GD1089,,GER DRIL72
24GD,24GD1089_003,24GD1089,,GER DRIL72
24GD,24GD1089_004,24GD1089,,GER DRIL72
24GD,24GD1089_005,24GD1089,,GER DRIL72
24GD,24GD1089_006,24GD1089,,GER DRIL72
24GD,24GD1089_007,24GD1089,,GER DRIL72
24GD,24GD1089_008,24GD1089,,GER DRIL72
24GD,24GD1089_009,24GD1089,,GER DRIL72
24GD,24GD1089_010,24GD1089,,GER DRIL72
24GD,24GD1090_001,24GD1090,,GER DRIL72
24GD,24GD1090_002,24GD1090,,GER DRIL72
24GD,24GD1090_003,24GD1090,,GER DRIL72
24GD,24GD1090_004,24GD1090,,GER DRIL72
24GD,24GD1090_005,24GD1090,,GER DRIL72
24GD,24GD1090_006,24GD1090,,GER DRIL72
24GD,24GD1090_007,24GD1090,,GER DRIL72
24GD,24GD1090_008,24GD1090,,GER DRIL72
24GD,24GD1090_009,24GD1090,,GER DRIL72
24GD,24GD1090_010,24GD1090,,GER DRIL72
24GD,24GD1091_001,24GD1091,,GER DRIL72
24GD,24GD1091_002,24GD1091,,GER DRIL72
24GD,24GD1091_003,24GD1091,,GER DRIL72
24GD,24GD1091_004,24GD1091,,GER DRIL72
24GD,24GD1091_005,24GD1091,,GER DRIL72
24GD,24GD1091_006,24GD1091,,GER DRIL72
24GD,24GD1091_007,24GD1091,,GER DRIL72
24GD,24GD1091_008,24GD1091,,GER DRIL72
24GD,24GD1091_009,24GD1091,,GER DRIL72
24GD,24GD1091_010,24GD1091,,GER DRIL72
24GD,24GD1092_001,24GD1092,,GER DRIL72
24GD,24GD1092_002,24GD1092,,GER DRIL72
24GD,24GD1092_003,24GD1092,,GER DRIL72
24GD,24GD1092_004,24GD1092,,GER DRIL72
24GD,24GD1092_005,24GD1092,,GER DRIL72
24GD,24GD1092_006,24GD1092,,GER DRIL72
24GD,24GD1092_007,24GD1092,,GER DRIL72
24GD,24GD1092_008,24GD1092,,GER DRIL72
24GD,24GD1092_009,24GD1092,,GER DRIL72
24GD,24GD1092_010,24GD1092,,GER DRIL72
24GD,24GD1093_001,24GD1093,,GER DRIL72
24GD,24GD1093_002,24GD1093,,GER DRIL72
24GD,24GD1093_003,24GD1093,,GER DRIL72
24GD,24GD1093_004,24GD1093,,GER DRIL72
24GD,24GD1093_005,24GD1093,,GER DRIL72
24GD,24GD1093_006,24GD1093,,GER DRIL72
24GD,24GD1093_007,24GD1093,,GER DRIL72
24GD,24GD1093_008,24GD1093,,GER DRIL72
24GD,24GD1093_009,24GD1093,,GER DRIL72
24GD,24GD1093_010,24GD1093,,GER DRIL72
24GD,24GD1094_001,24GD1094,,GER DRIL72
24GD,24GD1094_002,24GD1094,,GER DRIL72
24GD,24GD1094_003,24GD1094,,GER DRIL72
24GD,24GD1094_004,24GD1094,,GER DRIL72
24GD,24GD1094_005,24GD1094,,GER DRIL72
24GD,24GD1094_006,24GD1094,,GER DRIL72
24GD,24GD1094_007,24GD1094,,GER DRIL72
24GD,24GD1094_008,24GD1094,,GER DRIL72
24GD,24GD1094_009,24GD1094,,GER DRIL72
24GD,24GD1094_010,24GD1094,,GER DRIL72
24GD,24GD1095_001,24GD1095,,GER DRIL72
24GD,24GD1095_002,24GD1095,,GER DRIL72
24GD,24GD1095_003,24GD1095,,GER DRIL72
24GD,24GD1095_004,24GD1095,,GER DRIL72
24GD,24GD1095_005,24GD1095,,GER DRIL72
24GD,24GD1095_006,24GD1095,,GER DRIL72
24GD,24GD1095_007,24GD1095,,GER DRIL72
24GD,24GD1095_008,24GD1095,,GER DRIL72
24GD,24GD1095_009,24GD1095,,GER DRIL72
24GD,24GD1095_010,24GD1095,,GER DRIL72
24GD,24GD1096_001,24GD1096,,GER DRIL72
24GD,24GD1096_002,24GD1096,,GER DRIL72
24GD,24GD1096_003,24GD1096,,GER DRIL72
24GD,24GD1096_004,24GD1096,,GER DRIL72
24GD,24GD1096_005,24GD1096,,GER DRIL72
24GD,24GD1096_006,24GD1096,,GER DRIL72
24GD,24GD1096_007,24GD1096,,GER DRIL72
24GD,24GD1096_008,24GD1096,,GER DRIL72
24GD,24GD1096_009,24GD1096,,GER DRIL72
24GD,24GD1096_010,24GD1096,,GER DRIL72
24GD,24GD1097_001,24GD1097,,GER DRIL72
24GD,24GD1097_002,24GD1097,,GER DRIL72
24GD,24GD1097_003,24GD1097,,GER DRIL72
24GD,24GD1097_004,24GD1097,,GER DRIL72
24GD,24GD1097_005,24GD1097,,GER DRIL72
24GD,24GD1097_006,24GD1097,,GER DRIL72
24GD,24GD1097_007,24GD1097,,GER DRIL72
24GD,24GD1097_008,24GD1097,,GER DRIL72
24GD,24GD1097_009,24GD1097,,GER DRIL72
24GD,24GD1097_010,24GD1097,,GER DRIL72
24GD,24GD1098_001,24GD1098,,GER DRIL72
24GD,24GD1098_002,24GD1098,,GER DRIL72
24GD,24GD1098_003,24GD1098,,GER DRIL72
24GD,24GD1098_004,24GD1098,,GER DRIL72
24GD,24GD1098_005,24GD1098,,GER DRIL72
24GD,24GD1098_006,24GD1098,,GER DRIL72
24GD,24GD1098_007,24GD1098,,GER DRIL72
24GD,24GD1098_008,24GD1098,,GER DRIL72
24GD,24GD1098_009,24GD1098,,GER DRIL72
24GD,24GD1098_010,24GD1098,,GER DRIL72
24GD,24GD1099_001,24GD1099,,GER DRIL72
24GD,24GD1099_002,24GD1099,,GER DRIL72
24GD,24GD1099_003,24GD1099,,GER DRIL72
24GD,24GD1099_004,24GD1099,,GER DRIL72
24GD,24GD1099_005,24GD1099,,GER DRIL72
24GD,24GD1099_006,24GD1099,,GER DRIL72
24GD,24GD1099_007,24GD1099,,GER DRIL72
24GD,24GD1099_008,24GD1099,,GER DRIL72
24GD,24GD1099_009,24GD1099,,GER DRIL72
24GD,24GD1099_010,24GD1099,,GER DRIL72
24GD,24GD1100_001,24GD1100,,GER DRIL72
24GD,24GD1100_002,24GD1100,,GER DRIL72
24GD,24GD1100_003,24GD1100,,GER DRIL72
24GD,24GD1100_004,24GD1100,,GER DRIL72
24GD,24GD1100_005,24GD1100,,GER DRIL72
24GD,24GD1100_006,24GD1100,,GER DRIL72
24GD,24GD1100_007,24GD1100,,GER DRIL72
24GD,24GD1100_008,24GD1100,,GER DRIL72
24GD,24GD1100_009,24GD1100,,GER DRIL72
24GD,24GD1100_010,24GD1100,,GER DRIL72
24GD,24GD1101_001,24GD1101,,GER DRIL72
24GD,24GD1101_002,24GD1101,,GER DRIL72
24GD,24GD1101_003,24GD1101,,GER DRIL72
24GD,24GD1101_004,24GD1101,,GER DRIL72
24GD,24GD1101_005,24GD1101,,GER DRIL72
24GD,24GD1101_006,24GD1101,,GER DRIL72
24GD,24GD1101_007,24GD1101,,GER DRIL72
24GD,24GD1101_008,24GD1101,,GER DRIL72
24GD,24GD1101_009,24GD1101,,GER DRIL72
24GD,24GD1101_010,24GD1101,,GER DRIL72
24GD,24GD1102_001,24GD1102,,GER DRIL72
24GD,24GD1102_002,24GD1102,,GER DRIL72
24GD,24GD1102_003,24GD1102,,GER DRIL72
24GD,24GD1102_004,24GD1102,,GER DRIL72
24GD,24GD1102_005,24GD1102,,GER DRIL72
24GD,24GD1102_006,24GD1102,,GER DRIL72
24GD,24GD1102_007,24GD1102,,GER DRIL72
24GD,24GD1102_008,24GD1102,,GER DRIL72
24GD,24GD1102_009,24GD1102,,GER DRIL72
24GD,24GD1102_010,24GD1102,,GER DRIL72
24GD,24GD1103_001,24GD1103,,GER DRIL72
24GD,24GD1103_002,24GD1103,,GER DRIL72
24GD,24GD1103_003,24GD1103,,GER DRIL72
24GD,24GD1103_004,24GD1103,,GER DRIL72
24GD,24GD1103_005,24GD1103,,GER DRIL72
24GD,24GD1103_006,24GD1103,,GER DRIL72
24GD,24GD1103_007,24GD1103,,GER DRIL72
24GD,24GD1103_008,24GD1103,,GER DRIL72
24GD,24GD1103_009,24GD1103,,GER DRIL72
24GD,24GD1103_010,24GD1103,,GER DRIL72
24GD,24GD1104_001,24GD1104,,GER DRIL72
24GD,24GD1104_002,24GD1104,,GER DRIL72
24GD,24GD1104_003,24GD1104,,GER DRIL72
